# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 7K of event 'cycles'
# Event count (approx.): 171843223703
#
# Overhead       Samples  Symbol                                        Source:Line                                                                                  IPC   [IPC Coverage]
# ........  ............  ............................................  ...........................................................................................  ....................
#
     0.04%             3  [.] 0x00000000001afbba                        ??:0                                                                                         -      -            
     0.04%             3  [.] td_io_queue                               /home/zebin/fio/fio.h:764                                                                    -      -            
     0.04%             3  [.] get_io_u                                  /home/zebin/fio/io_u.c:750                                                                   -      -            
     0.04%             3  [.] get_io_u                                  /home/zebin/fio/io_u.c:1335                                                                  -      -            
     0.04%             3  [.] get_io_u                                  /home/zebin/fio/io_u.c:503                                                                   -      -            
     0.04%             3  [.] add_lat_sample                            /home/zebin/fio/stat.c:2839                                                                  -      -            
     0.04%             3  [.] io_completed                              /home/zebin/fio/io_u.c:1986                                                                  -      -            
     0.04%             3  [.] td_set_runstate                           /home/zebin/fio/libfio.c:218                                                                 -      -            
     0.04%             3  [.] get_file                                  /home/zebin/fio/filesetup.c:1886                                                             -      -            
     0.04%             3  [.] td_io_queue                               /home/zebin/fio/ioengines.c:385                                                              -      -            
     0.04%             3  [.] nvme_pcie_qpair_submit_request            /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_pcie_common.c:1639                                   -      -            
     0.04%             3  [.] utime_since_now                           /home/zebin/fio/gettime.c:466                                                                -      -            
     0.04%             3  [.] add_clat_sample                           /home/zebin/fio/stat.c:3278                                                                  -      -            
     0.04%             3  [.] spdk_fio_queue                            /mnt/sdb/zebin/local/spdk/examples/nvme/fio_plugin/fio_plugin.c:1015                         -      -            
     0.04%             3  [.] get_next_rand_block                       /home/zebin/fio/io_u.c:329                                                                   -      -            
     0.04%             3  [.] nvme_pcie_qpair_build_contig_request      /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_pcie_common.c:1265                                   -      -            
     0.04%             3  [.] nvme_pcie_qpair_submit_tracker            /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_pcie_common.c:627                                    -      -            
     0.04%             3  [.] spdk_fio_queue                            /mnt/sdb/zebin/local/spdk/examples/nvme/fio_plugin/fio_plugin.c:1112                         -      -            
     0.04%             3  [.] io_u_queued                               /home/zebin/fio/io_u.c:2163                                                                  -      -            
     0.04%             3  [.] td_io_commit                              /home/zebin/fio/ioengines.c:504                                                              -      -            
     0.04%             3  [.] utime_since                               /home/zebin/fio/gettime.c:466                                                                -      -            
     0.04%             3  [.] _nvme_qpair_submit_request                /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_qpair.c:631                                          -      -            
     0.04%             3  [.] unlock_file                               /home/zebin/fio/filesetup.c:1946                                                             -      -            
     0.04%             3  [.] nvme_pcie_qpair_submit_tracker            /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_pcie_common.c:636                                    -      -            
     0.04%             3  [.] nvme_pcie_qpair_complete_tracker          /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_pcie_common.c:685                                    -      -            
     0.04%             3  [.] add_slat_sample                           /home/zebin/fio/stat.c:3376                                                                  -      -            
     0.04%             3  [.] td_io_queue                               /home/zebin/fio/ioengines.c:433                                                              -      -            
     0.04%             3  [.] td_io_queue                               /home/zebin/fio/fio.h:849                                                                    -      -            
     0.04%             3  [.] __get_next_rand_offset.constprop.0        /home/zebin/fio/io_u.c:98                                                                    -      -            
     0.04%             3  [.] io_u_queued                               /home/zebin/fio/io_u.c:2171                                                                  -      -            
     0.04%             3  [.] put_io_u                                  /home/zebin/fio/zbd.h:122                                                                    -      -            
     0.04%             3  [.] td_io_commit                              /home/zebin/fio/ioengines.c:493                                                              -      -            
     0.04%             3  [.] put_file                                  /home/zebin/fio/filesetup.c:1902                                                             -      -            
     0.04%             3  [.] add_lat_sample                            /home/zebin/fio/stat.c:3391                                                                  -      -            
     0.04%             3  [.] nvme_pcie_qpair_build_contig_request      /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_pcie_common.c:1287                                   -      -            
     0.04%             3  [.] td_io_commit                              /home/zebin/fio/ioengines.c:486                                                              -      -            
     0.04%             3  [.] add_slat_sample                           /home/zebin/fio/stat.c:3378                                                                  -      -            
     0.04%             3  [.] td_set_runstate                           /home/zebin/fio/libfio.c:210                                                                 -      -            
     0.04%             3  [.] nvme_pcie_qpair_submit_request            /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_pcie_common.c:1678                                   -      -            
     0.04%             3  [.] get_next_rand_offset                      /home/zebin/fio/io_u.c:64                                                                    -      -            
     0.04%             3  [.] 0x0000000000044940                        spdk_nvme[44940]                                                                             -      -            
     0.04%             3  [.] queue_full                                /home/zebin/fio/io_u.c:1567                                                                  -      -            
     0.04%             3  [.] td_io_queue                               /home/zebin/fio/ioengines.c:446                                                              -      -            
     0.04%             3  [.] get_io_u                                  /home/zebin/fio/io_u.c:1775                                                                  -      -            
     0.04%             3  [.] _nvme_qpair_submit_request                /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_qpair.c:958                                          -      -            
     0.04%             3  [.] io_u_queued_complete                      /home/zebin/fio/io_u.c:2071                                                                  -      -            
     0.04%             3  [.] spdk_vtophys                              /mnt/sdb/zebin/local/spdk/lib/env_dpdk/memory.c:632                                          -      -            
     0.04%             3  [.] get_io_u                                  /home/zebin/fio/io_u.c:423                                                                   -      -            
     0.04%             3  [.] nvme_pcie_qpair_complete_tracker          /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_internal.h:1342                                      -      -            
     0.04%             3  [.] get_io_u                                  /home/zebin/fio/io_u.c:926                                                                   -      -            
     0.04%             3  [.] put_io_u                                  /home/zebin/fio/io_u_queue.h:33                                                              -      -            
     0.04%             3  [.] io_u_mark_submit                          /home/zebin/fio/io_u.c:1005                                                                  -      -            
     0.04%             3  [.] nvme_pcie_qpair_process_completions       /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_pcie_common.c:878                                    -      -            
     0.04%             3  [.] get_next_rand_offset                      /home/zebin/fio/io_u.c:74                                                                    -      -            
     0.04%             3  [.] account_io_completion                     /home/zebin/fio/io_u.c:1902                                                                  -      -            
     0.04%             3  [.] flow_threshold_exceeded                   /home/zebin/fio/flow.c:19                                                                    -      -            
     0.04%             3  [.] thread_main                               /home/zebin/fio/backend.c:1001                                                               -      -            
     0.04%             3  [.] _nvme_ns_cmd_rw                           /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_ns_cmd.c:169                                         -      -            
     0.04%             3  [.] spdk_nvme_qpair_process_completions       /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_internal.h:1372                                      -      -            
     0.04%             3  [.] io_completed                              /home/zebin/fio/io_u.c:2001                                                                  -      -            
     0.04%             3  [.] thread_main                               /home/zebin/fio/backend.c:1117                                                               -      -            
     0.04%             3  [.] nvme_pcie_qpair_process_completions       /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_pcie_common.c:887                                    -      -            
     0.04%             3  [.] account_io_completion                     /home/zebin/fio/io_u.c:1128                                                                  -      -            
     0.04%             3  [.] io_u_queued_complete                      /home/zebin/fio/io_u.c:2129                                                                  -      -            
     0.03%             2  [.] unlock_file                               /home/zebin/fio/filesetup.c:1947                                                             -      -            
     0.03%             2  [.] nvme_pcie_qpair_process_completions       /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_pcie_internal.h:293                                  -      -            
     0.03%             2  [.] nvme_pcie_qpair_process_completions       /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_pcie_common.c:890                                    -      -            
     0.03%             2  [.] get_io_u                                  /home/zebin/fio/os/../file.h:185                                                             -      -            
     0.03%             2  [.] nvme_pcie_qpair_build_contig_request      /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_pcie_common.c:1235                                   -      -            
     0.03%             2  [.] get_io_u                                  /home/zebin/fio/io_u.c:946                                                                   -      -            
     0.03%             2  [.] add_clat_sample                           /home/zebin/fio/stat.c:2839                                                                  -      -            
     0.03%             2  [.] __get_next_rand_offset.constprop.0        /home/zebin/fio/io_u.c:131                                                                   -      -            
     0.03%             2  [.] get_io_u                                  /home/zebin/fio/io_u.c:1810                                                                  -      -            
     0.03%             2  [.] get_io_u                                  /home/zebin/fio/io_u.c:1274                                                                  -      -            
     0.03%             2  [.] nvme_qpair_submit_request                 /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_qpair.c:1041                                         -      -            
     0.03%             2  [.] thread_main                               /home/zebin/fio/backend.c:1016                                                               -      -            
     0.03%             2  [.] td_io_prep                                /home/zebin/fio/io_u.h:166                                                                   -      -            
     0.03%             2  [.] zbd_unaligned_write                       /home/zebin/fio/zbd.c:1681                                                                   -      -            
     0.03%             2  [.] nvme_pcie_qpair_build_contig_request      /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_pcie_common.c:1200                                   -      -            
     0.03%             2  [.] io_completed                              /home/zebin/fio/io_u.c:2061                                                                  -      -            
     0.03%             2  [.] nvme_pcie_qpair_complete_tracker          /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_pcie_common.c:710                                    -      -            
     0.03%             2  [.] thread_main                               /home/zebin/fio/backend.c:420                                                                -      -            
     0.03%             2  [.] nvme_pcie_qpair_submit_tracker            /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_pcie_common.c:665                                    -      -            
     0.03%             2  [.] __get_io_u                                /home/zebin/fio/io_u.c:1575                                                                  -      -            
     0.03%             2  [.] utime_since                               /home/zebin/fio/gettime.c:478                                                                -      -            
     0.03%             2  [.] nvme_pcie_qpair_process_completions       /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_pcie_internal.h:281                                  -      -            
     0.03%             2  [.] nvme_pcie_qpair_process_completions       /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_pcie_internal.h:278                                  -      -            
     0.03%             2  [.] nvme_transport_qpair_submit_request       /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_transport.c:597                                      -      -            
     0.03%             2  [.] nvme_pcie_qpair_complete_tracker          /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_internal.h:1381                                      -      -            
     0.03%             2  [.] nvme_pcie_qpair_build_contig_request      /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_pcie_common.c:1288                                   -      -            
     0.03%             2  [.] nvme_pcie_qpair_process_completions       /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_pcie_internal.h:292                                  -      -            
     0.03%             2  [.] __get_io_u                                /home/zebin/fio/io_u.c:1563                                                                  -      -            
     0.03%             2  [.] io_queue_event                            /home/zebin/fio/backend.c:516                                                                -      -            
     0.03%             2  [.] put_file                                  /home/zebin/fio/filesetup.c:1894                                                             -      -            
     0.03%             2  [.] account_io_completion                     /home/zebin/fio/io_u.c:1859                                                                  -      -            
     0.03%             2  [.] _nvme_ns_cmd_rw                           /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_ns_cmd.c:155                                         -      -            
     0.03%             2  [.] thread_main                               /home/zebin/fio/backend.c:1010                                                               -      -            
     0.03%             2  [.] td_io_queue                               /home/zebin/fio/os/../file.h:185                                                             -      -            
     0.03%             2  [.] nvme_pcie_qpair_submit_tracker            /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_pcie_common.c:632                                    -      -            
     0.03%             2  [.] account_io_completion                     /home/zebin/fio/io_u.c:1913                                                                  -      -            
     0.03%             2  [.] account_io_completion                     /home/zebin/fio/io_u.c:1879                                                                  -      -            
     0.03%             2  [.] get_io_u                                  /home/zebin/fio/io_u.c:1770                                                                  -      -            
     0.03%             2  [.] spdk_nvme_qpair_process_completions       /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_qpair.c:601                                          -      -            
     0.03%             2  [.] io_u_mark_depth                           /home/zebin/fio/io_u.c:1043                                                                  -      -            
     0.03%             2  [.] get_io_u                                  /home/zebin/fio/fio.h:609                                                                    -      -            
     0.03%             2  [.] __get_io_u                                /home/zebin/fio/io_u.c:1596                                                                  -      -            
     0.03%             2  [.] add_lat_sample                            /home/zebin/fio/stat.c:2837                                                                  -      -            
     0.03%             2  [.] get_io_u                                  /home/zebin/fio/io_u.c:1752                                                                  -      -            
     0.03%             2  [.] spdk_nvme_ns_cmd_read_with_md             /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_ns_cmd.c:133                                         -      -            
     0.03%             2  [.] td_io_getevents                           /home/zebin/fio/ioengines.c:309                                                              -      -            
     0.03%             2  [.] nvme_qpair_resubmit_requests              /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_qpair.c:656                                          -      -            
     0.03%             2  [.] nvme_pcie_qpair_build_contig_request      /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_pcie_common.c:1295                                   -      -            
     0.03%             2  [.] _nvme_ns_cmd_rw                           /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_ns_cmd.c:55                                          -      -            
     0.03%             2  [.] get_io_u                                  /home/zebin/fio/io_u.c:1296                                                                  -      -            
     0.03%             2  [.] nvme_pcie_qpair_process_completions       /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_pcie_common.c:845                                    -      -            
     0.03%             2  [.] nvme_pcie_qpair_submit_request            /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_pcie_common.c:1651                                   -      -            
     0.03%             2  [.] thread_main                               /home/zebin/fio/backend.c:1031                                                               -      -            
     0.03%             2  [.] _nvme_qpair_submit_request                /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_qpair.c:601                                          -      -            
     0.03%             2  [.] add_clat_sample                           /home/zebin/fio/stat.c:86                                                                    -      -            
     0.03%             2  [.] put_io_u                                  /home/zebin/fio/fio.h:849                                                                    -      -            
     0.03%             2  [.] put_io_u                                  /home/zebin/fio/io_u.c:813                                                                   -      -            
     0.03%             2  [.] td_io_queue                               /home/zebin/fio/ioengines.c:423                                                              -      -            
     0.03%             2  [.] td_io_prep                                /home/zebin/fio/io_u.h:169                                                                   -      -            
     0.03%             2  [.] _nvme_qpair_submit_request                /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_internal.h:1372                                      -      -            
     0.03%             2  [.] spdk_nvme_qpair_process_completions       /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_qpair.c:631                                          -      -            
     0.03%             2  [.] io_queue_event                            /home/zebin/fio/backend.c:526                                                                -      -            
     0.03%             2  [.] io_u_queued_complete                      /home/zebin/fio/io_u.c:2075                                                                  -      -            
     0.03%             2  [.] _nvme_ns_cmd_rw                           /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_ns_cmd.c:172                                         -      -            
     0.03%             2  [.] add_slat_sample                           /home/zebin/fio/stat.c:3369                                                                  -      -            
     0.03%             2  [.] spdk_vtophys                              /mnt/sdb/zebin/local/spdk/lib/env_dpdk/memory.c:638                                          -      -            
     0.03%             2  [.] io_completed                              /home/zebin/fio/io_u.c:2027                                                                  -      -            
     0.03%             2  [.] get_io_u                                  /home/zebin/fio/io_u.c:525                                                                   -      -            
     0.03%             2  [.] nvme_qpair_resubmit_requests              /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_qpair.c:653                                          -      -            
     0.03%             2  [.] get_io_u                                  /home/zebin/fio/io_u.c:1809                                                                  -      -            
     0.03%             2  [.] io_queue_event                            /home/zebin/fio/backend.c:517                                                                -      -            
     0.03%             2  [.] nvme_pcie_qpair_process_completions       /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_pcie_internal.h:270                                  -      -            
     0.03%             2  [.] get_io_u                                  /home/zebin/fio/io_u.c:307                                                                   -      -            
     0.03%             2  [.] io_queue_event                            /home/zebin/fio/backend.c:368                                                                -      -            
     0.03%             2  [.] thread_main                               /home/zebin/fio/backend.c:441                                                                -      -            
     0.03%             2  [.] get_io_u                                  /home/zebin/fio/io_u.c:1317                                                                  -      -            
     0.03%             2  [.] get_io_u                                  /home/zebin/fio/io_u.c:495                                                                   -      -            
     0.03%             2  [.] get_io_u                                  /home/zebin/fio/io_u.c:1778                                                                  -      -            
     0.03%             2  [.] td_io_queue                               /home/zebin/fio/io_u.h:168                                                                   -      -            
     0.03%             2  [.] __get_io_u                                /home/zebin/fio/io_u.c:1601                                                                  -      -            
     0.03%             2  [.] __get_next_rand_offset.constprop.0        /home/zebin/fio/os/../lib/rand.h:73                                                          -      -            
     0.03%             2  [.] nvme_transport_qpair_submit_request       /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_transport.c:590                                      -      -            
     0.03%             2  [.] utime_since_now                           /home/zebin/fio/gettime.c:477                                                                -      -            
     0.03%             2  [.] io_u_queued_complete                      /home/zebin/fio/io_u.c:2090                                                                  -      -            
     0.03%             2  [.] utime_since                               /home/zebin/fio/gettime.c:477                                                                -      -            
     0.03%             2  [.] get_next_rand_block                       /home/zebin/fio/io_u.c:330                                                                   -      -            
     0.03%             2  [.] thread_main                               /home/zebin/fio/backend.c:800                                                                -      -            
     0.03%             2  [.] io_completed                              /home/zebin/fio/io_u.c:2008                                                                  -      -            
     0.03%             2  [.] add_clat_sample                           /home/zebin/fio/stat.c:2842                                                                  -      -            
     0.03%             2  [.] io_u_mark_submit                          /home/zebin/fio/io_u.c:1008                                                                  -      -            
     0.03%             2  [.] add_clat_sample                           /home/zebin/fio/stat.c:73                                                                    -      -            
     0.03%             2  [.] spdk_vtophys                              /mnt/sdb/zebin/local/spdk/lib/env_dpdk/memory.c:646                                          -      -            
     0.03%             2  [.] account_io_completion                     /home/zebin/fio/io_u.c:1180                                                                  -      -            
     0.03%             2  [.] pthread_self                              ??:0                                                                                         -      -            
     0.03%             2  [.] io_u_queued                               /home/zebin/fio/io_u.c:2166                                                                  -      -            
     0.03%             2  [.] io_u_queued_complete                      /home/zebin/fio/io_u.c:2087                                                                  -      -            
     0.03%             2  [.] get_io_u                                  /home/zebin/fio/io_u.c:940                                                                   -      -            
     0.03%             2  [.] thread_main                               /home/zebin/fio/backend.c:978                                                                -      -            
     0.03%             2  [.] add_clat_sample                           /home/zebin/fio/stat.c:2848                                                                  -      -            
     0.03%             2  [.] thread_main                               /home/zebin/fio/backend.c:1054                                                               -      -            
     0.03%             2  [.] account_io_completion                     /home/zebin/fio/io_u.c:1895                                                                  -      -            
     0.03%             2  [.] nvme_pcie_qpair_build_contig_request      /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_pcie_common.c:30                                     -      -            
     0.03%             2  [.] spdk_nvme_ns_get_extended_sector_size     /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_ns.c:278                                             -      -            
     0.03%             2  [.] __get_io_u                                /home/zebin/fio/io_u.c:1602                                                                  -      -            
     0.03%             2  [.] get_io_u                                  /home/zebin/fio/io_u.c:1298                                                                  -      -            
     0.03%             2  [.] td_io_queue                               /home/zebin/fio/ioengines.c:453                                                              -      -            
     0.03%             2  [.] 0x0000000000043e30                        spdk_nvme[43e30]                                                                             -      -            
     0.03%             2  [.] spdk_nvme_ns_cmd_read_with_md             /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_ns_cmd.c:636                                         -      -            
     0.03%             2  [.] get_next_rand_offset                      /home/zebin/fio/io_u.c:280                                                                   -      -            
     0.03%             2  [.] nvme_pcie_qpair_build_contig_request      /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_pcie_common.c:1214                                   -      -            
     0.03%             1  [.] __vdso_clock_gettime                      __vdso_clock_gettime+0                                                                       -      -            
     0.02%             1  [k] memcg_slab_post_alloc_hook                /mnt/sdb/zebin/linux_src_5_15_79_build/linux-5.15.79/mm/slab.h:321                           -      -            
     0.02%             1  [k] asm_exc_page_fault                        /mnt/sdb/zebin/linux_src_5_15_79_build/linux-5.15.79/./arch/x86/include/asm/idtentry.h:567   -      -            
     0.02%             1  [.] 0x0000000000047db1                        ??:0                                                                                         -      -            
     0.02%             1  [k] arch_local_irq_disable                    /mnt/sdb/zebin/linux_src_5_15_79_build/linux-5.15.79/./arch/x86/include/asm/paravirt.h:689   -      -            
     0.02%             1  [k] fput_many                                 /mnt/sdb/zebin/linux_src_5_15_79_build/linux-5.15.79/fs/file_table.c:331                     -      -            
     0.02%             1  [.] 0x0000000000047c48                        ??:0                                                                                         -      -            
     0.02%             1  [.] 0x0000000000047b3c                        ??:0                                                                                         -      -            
     0.01%             1  [k] __check_heap_object                       /mnt/sdb/zebin/linux_src_5_15_79_build/linux-5.15.79/mm/slub.c:4493                          -      -            
     0.01%             1  [.] 0x0000000000047ac4                        ??:0                                                                                         -      -            
     0.01%             1  [k] step_into                                 /mnt/sdb/zebin/linux_src_5_15_79_build/linux-5.15.79/./include/linux/dcache.h:395            -      -            
     0.01%             1  [k] __d_lookup                                /mnt/sdb/zebin/linux_src_5_15_79_build/linux-5.15.79/./include/linux/spinlock.h:363          -      -            
     0.01%             1  [k] kernfs_fop_open                           /mnt/sdb/zebin/linux_src_5_15_79_build/linux-5.15.79/./include/linux/list.h:100              -      -            
     0.01%             1  [k] _raw_spin_lock                            /mnt/sdb/zebin/linux_src_5_15_79_build/linux-5.15.79/./arch/x86/include/asm/atomic.h:202     -      -            
     0.01%             1  [k] __virt_addr_valid                         /mnt/sdb/zebin/linux_src_5_15_79_build/linux-5.15.79/./include/linux/mmzone.h:1360           -      -            
     0.01%             1  [k] lookup_fast                               /mnt/sdb/zebin/linux_src_5_15_79_build/linux-5.15.79/fs/namei.c:1571                         -      -            
     0.01%             1  [k] kernfs_fop_open                           /mnt/sdb/zebin/linux_src_5_15_79_build/linux-5.15.79/fs/kernfs/file.c:558                    -      -            
     0.01%             1  [k] pci_conf1_write                           /mnt/sdb/zebin/linux_src_5_15_79_build/linux-5.15.79/./arch/x86/include/asm/io.h:336         -      -            
     0.01%             1  [.] td_set_runstate                           /home/zebin/fio/libfio.c:211                                                                 -      -            
     0.01%             1  [.] spdk_nvme_qpair_process_completions       /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_qpair.c:736                                          -      -            
     0.01%             1  [.] td_io_queue                               /home/zebin/fio/ioengines.c:387                                                              -      -            
     0.01%             1  [.] get_next_rand_offset                      /home/zebin/fio/io_u.c:78                                                                    -      -            
     0.01%             1  [.] td_io_queue                               /home/zebin/fio/ioengines.c:434                                                              -      -            
     0.01%             1  [.] spdk_nvme_ns_get_extended_sector_size     /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_ns.c:276                                             -      -            
     0.01%             1  [.] thread_main                               /home/zebin/fio/backend.c:1064                                                               -      -            
     0.01%             1  [.] thread_main                               /home/zebin/fio/backend.c:979                                                                -      -            
     0.01%             1  [.] get_io_u                                  /home/zebin/fio/io_u.c:649                                                                   -      -            
     0.01%             3  [k] __intel_pmu_enable_all.constprop.0        /mnt/sdb/zebin/linux_src_5_15_79_build/linux-5.15.79/./arch/x86/include/asm/paravirt.h:188   -      -            
     0.01%             1  [.] get_io_u                                  /home/zebin/fio/io_u.c:947                                                                   -      -            
     0.01%             1  [.] io_u_mark_complete                        /home/zebin/fio/io_u.c:1011                                                                  -      -            
     0.01%             1  [.] put_file                                  /home/zebin/fio/filesetup.c:1898                                                             -      -            
     0.01%             1  [.] io_completed                              /home/zebin/fio/io_u.c:1963                                                                  -      -            
     0.01%             1  [.] nvme_pcie_qpair_submit_request            /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_pcie_common.c:1654                                   -      -            
     0.01%             1  [.] td_io_queue                               /home/zebin/fio/ioengines.c:30                                                               -      -            
     0.01%             1  [.] td_io_queue                               /home/zebin/fio/ioengines.c:398                                                              -      -            
     0.01%             1  [.] 0x00000000000432d4                        spdk_nvme[432d4]                                                                             -      -            
     0.01%             1  [.] _nvme_ns_cmd_rw                           /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_ns_cmd.c:431                                         -      -            
     0.01%             1  [.] _nvme_ns_cmd_rw                           /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_ns_cmd.c:424                                         -      -            
     0.01%             1  [.] utime_since                               /home/zebin/fio/gettime.c:464                                                                -      -            
     0.01%             1  [.] thread_main                               /home/zebin/fio/backend.c:796                                                                -      -            
     0.01%             1  [.] io_completed                              /home/zebin/fio/io_u.c:2033                                                                  -      -            
     0.01%             1  [.] 0x0000000000045424                        spdk_nvme[45424]                                                                             -      -            
     0.01%             1  [.] thread_main                               /home/zebin/fio/backend.c:1129                                                               -      -            
     0.01%             1  [.] __fio_gettime                             /home/zebin/fio/gettime.c:204                                                                -      -            
     0.01%             1  [.] get_io_u                                  /home/zebin/fio/io_u.c:1280                                                                  -      -            
     0.01%             1  [.] add_clat_sample                           /home/zebin/fio/stat.c:3300                                                                  -      -            
     0.01%             1  [.] put_io_u                                  /home/zebin/fio/io_u.c:812                                                                   -      -            
     0.01%             1  [.] __get_io_u                                /home/zebin/fio/io_u.c:1618                                                                  -      -            
     0.01%             1  [.] _nvme_qpair_submit_request                /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_qpair.c:878                                          -      -            
     0.01%             1  [.] io_u_queued_complete                      /home/zebin/fio/io_u.c:2133                                                                  -      -            
     0.01%             1  [.] spdk_fio_queue                            /mnt/sdb/zebin/local/spdk/examples/nvme/fio_plugin/fio_plugin.c:1027                         -      -            
     0.01%             1  [.] nvme_pcie_qpair_process_completions       /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_pcie_common.c:932                                    -      -            
     0.01%             1  [.] nvme_pcie_qpair_process_completions       /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_pcie_common.c:933                                    -      -            
     0.01%             1  [.] thread_main                               /home/zebin/fio/backend.c:1121                                                               -      -            
     0.01%             1  [.] io_completed                              /home/zebin/fio/fio.h:839                                                                    -      -            
     0.01%             1  [.] td_io_queue                               /home/zebin/fio/io_u.h:189                                                                   -      -            
     0.01%             1  [.] utime_since                               /home/zebin/fio/gettime.c:474                                                                -      -            
     0.01%             1  [.] _nvme_ns_cmd_rw                           /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_ns_cmd.c:405                                         -      -            
     0.01%             1  [.] nvme_pcie_qpair_submit_request            /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_pcie_common.c:1681                                   -      -            
     0.01%             1  [.] __get_io_u                                /home/zebin/fio/io_u.c:1600                                                                  -      -            
     0.01%             1  [.] io_completed                              /home/zebin/fio/io_u.c:2019                                                                  -      -            
     0.01%             1  [.] io_completed                              /home/zebin/fio/io_u.c:1968                                                                  -      -            
     0.01%             1  [.] td_io_commit                              /home/zebin/fio/ioengines.c:483                                                              -      -            
     0.01%             1  [.] get_io_u                                  /home/zebin/fio/io_u.c:731                                                                   -      -            
     0.01%             1  [.] td_io_prep                                /home/zebin/fio/io_u.h:168                                                                   -      -            
     0.01%             1  [.] td_io_getevents                           /home/zebin/fio/ioengines.c:312                                                              -      -            
     0.01%             1  [.] nvme_pcie_qpair_submit_request            /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_pcie_common.c:1693                                   -      -            
     0.01%             1  [.] nvme_transport_qpair_process_completions  /mnt/sdb/zebin/local/spdk/lib/nvme/nvme_transport.c:611                                      -      -            
